0.25,0.9,29.85099717,0.038943453,60,1.60997E-05,0
-0.25,1,-2.669961592,0.021539841,60,9.6598E-06,0
-0.1875,1,0.228564879,0.022829041,60,1.04648E-05,0
-0.125,1,2.896024171,0.024700982,60,1.12698E-05,0
-0.0625,1,5.728251282,0.026979676,60,1.20748E-05,0
0,1,9.014148419,0.029509472,60,1.28797E-05,0
0.0625,1,12.97487207,0.032150371,60,1.36847E-05,0
0.125,1,17.77280118,0.034787386,60,1.44897E-05,0
0.1875,1,23.51985923,0.037340646,60,1.52947E-05,0
0.25,1,30.29179618,0.039766168,60,1.60997E-05,0
-0.25,-1,-20.91593875,-0.015337095,90,1.1783E-05,0
-0.1875,-1,-16.44016571,-0.014366627,90,1.27649E-05,0
-0.125,-1,-12.36290614,-0.013553291,90,1.37468E-05,0
-0.0625,-1,-8.147926771,-0.012879471,90,1.47287E-05,0
0,-1,-3.513050087,-0.012340664,90,1.57106E-05,0
0.0625,-1,1.717139829,-0.011949403,90,1.66925E-05,0
0.125,-1,7.667735372,-0.011748202,90,1.76745E-05,0
0.1875,-1,14.43977647,-0.011849509,90,1.86564E-05,0
0.25,-1,22.12819254,-0.012589047,90,1.96383E-05,0
-0.25,-0.9,-21.13348077,-0.021912468,90,1.1783E-05,0
-0.1875,-0.9,-16.46285754,-0.019556136,90,1.27649E-05,0
-0.125,-0.9,-12.29240942,-0.017369866,90,1.37468E-05,0
-0.0625,-0.9,-8.024053722,-0.015290003,90,1.47287E-05,0
0,-0.9,-3.352594388,-0.013256599,90,1.57106E-05,0
0.0625,-0.9,1.90818928,-0.01120368,90,1.66925E-05,0
0.125,-0.9,7.890408236,-0.009042788,90,1.76745E-05,0
0.1875,-0.9,14.7029008,-0.006623458,90,1.86564E-05,0
0.25,-0.9,22.45707114,-0.003597293,90,1.96383E-05,0
-0.25,-0.8,-21.41876534,-0.029134874,90,1.1783E-05,0
-0.1875,-0.8,-16.41219007,-0.025217626,90,1.27649E-05,0
-0.125,-0.8,-12.08924254,-0.021465818,90,1.37468E-05,0
-0.0625,-0.8,-7.736634392,-0.017765323,90,1.47287E-05,0
0,-0.8,-3.009052493,-0.013995771,90,1.57106E-05,0
0.0625,-0.8,2.297142861,-0.010008008,90,1.66925E-05,0
0.125,-0.8,8.323662131,-0.005582391,90,1.76745E-05,0
0.1875,-0.8,15.18670162,-0.000329813,90,1.86564E-05,0
0.25,-0.8,23.00499933,0.006612486,90,1.96383E-05,0
-0.25,-0.7,-21.87881085,-0.037149673,90,1.1783E-05,0
-0.1875,-0.7,-16.2876519,-0.031364951,90,1.27649E-05,0
-0.125,-0.7,-11.72456155,-0.025719641,90,1.37468E-05,0
-0.0625,-0.7,-7.25176288,-0.020058079,90,1.47287E-05,0
0,-0.7,-2.45421335,-0.014220673,90,1.57106E-05,0
0.0625,-0.7,2.897673815,-0.008023555,90,1.66925E-05,0
0.125,-0.7,8.95481829,-0.00122919,90,1.76745E-05,0
